id,ar_en_DEEP_difference_general_rare_proportion,ar_en_DEEP_difference_genre_rare_proportion,ar_en_DEEPL_difference_general_rare_proportion,ar_en_DEEPL_difference_genre_rare_proportion,ar_en_GOOGLE_difference_general_rare_proportion,ar_en_GOOGLE_difference_genre_rare_proportion,ar_en_TRANSFORMERS_difference_general_rare_proportion,ar_en_TRANSFORMERS_difference_genre_rare_proportion
2006/s/2006/822/223:8,-0.03240740740740744,-0.2685185185185186,-0.025000000000000022,-0.21666666666666667,-0.03240740740740744,-0.2685185185185186,0.04166666666666663,-0.16666666666666669
2010/s/prst/2010/25/173:1,-0.2765556253928348,-0.1621621621621621,-0.2765556253928348,-0.1621621621621621,-0.2765556253928348,-0.1621621621621621,-0.24864864864864866,-0.1621621621621621
2014/s/prst/2014/3/812:1,-0.3535469107551488,-0.0709382151029748,-0.3662280701754386,-0.0745614035087719,-0.38129899216125424,-0.11534154535274349,-0.3624401913875599,-0.0897129186602871
2010/s/prst/2010/25/152:1,-0.16666666666666663,-0.027777777777777804,0.033333333333333326,0.18888888888888888,-0.16666666666666663,-0.027777777777777804,-0.20512820512820512,-0.1111111111111111
2005/s/2005/60/833:1,-0.26904761904761915,-0.0023809523809524002,-0.3166666666666667,-0.0023809523809524002,-0.26904761904761915,-0.0023809523809524002,-0.35000000000000003,0.0
2009/s/2009/502/136:1,-0.23157894736842105,-0.0824561403508772,-0.26666666666666666,-0.0824561403508772,-0.23157894736842105,-0.0824561403508772,-0.24912280701754386,-0.0824561403508772
2011/s/2011/525/60:1,-0.07192118226600991,-0.13694581280788182,-0.05328185328185331,-0.1444015444015444,-0.07192118226600991,-0.13694581280788182,-0.04571428571428571,-0.1714285714285714
2001/s/res/1373_2001_/11:1,-0.5104166666666666,-0.1666666666666666,-0.43682795698924726,-0.10215053763440861,-0.5104166666666666,-0.1666666666666666,-0.4690860215053763,-0.1344086021505376
2005/s/2005/642/58:4,-0.20833333333333331,-0.1875,-0.1842105263157895,-0.1546052631578948,-0.20833333333333331,-0.1875,-0.05555555555555558,-0.1458333333333334
2014/s/res/2170__2014_/59:1,-0.15524475524475528,-0.04195804195804201,-0.015119363395225571,0.054907161803713495,-0.15524475524475528,-0.04195804195804201,-0.03438914027149326,-0.07119155354449472
2014/s/2014/942/14:6,-0.023809523809523725,-0.1494708994708994,0.03703703703703709,-0.11111111111111109,-0.023809523809523725,-0.1494708994708994,-0.023809523809523725,-0.1494708994708994
2000/s/2000/1196/139:2,-0.13725490196078427,-0.1764705882352941,-0.16289592760180988,-0.1764705882352941,-0.13725490196078427,-0.1764705882352941,-0.16289592760180988,-0.1764705882352941
2014/s/2014/902/70:1,-0.13690476190476192,-0.19047619047619052,-0.08796296296296302,-0.1851851851851852,-0.13690476190476192,-0.19047619047619052,-0.09166666666666673,-0.2
2011/s/2011/245/113:3,0.029325513196480912,-0.1309872922776148,0.0596285434995113,-0.1309872922776148,0.029325513196480912,-0.1309872922776148,0.04269449715370022,-0.10246679316888041
2014/s/2014/902/112:1,-0.18575851393188847,-0.1888544891640867,-0.07720588235294112,-0.10661764705882348,-0.18575851393188847,-0.1888544891640867,-0.19327731092436973,-0.24649859943977587
2006/s/res/1674_2006_/18:1,-0.31349206349206354,-0.10119047619047619,-0.31240981240981247,-0.0990259740259741,-0.30076628352490425,-0.056034482758620704,-0.30731364275668077,-0.0870253164556962
2011/s/2011/463/168:9,-0.2699346405228759,-0.0588235294117647,-0.2362428842504744,-0.0265654648956357,-0.2699346405228759,-0.0588235294117647,-0.23324213406292754,-0.0588235294117647
2000/s/2000/1196/143:1,-0.20085470085470097,-0.2371794871794872,-0.18253968253968267,-0.18809523809523818,-0.15656565656565669,-0.2348484848484849,-0.26964769647696485,-0.29471544715447157
2005/s/2005/631/49:1,-0.22499999999999998,-0.2,-0.17142857142857149,-0.2,-0.22499999999999998,-0.2,-0.22499999999999998,-0.2
2011/s/2011/245/61:1,-0.1071428571428572,-0.1547619047619047,-0.1318681318681319,-0.152014652014652,-0.1071428571428572,-0.1547619047619047,-0.09340659340659341,-0.152014652014652
2005/s/2005/60/419:2,-0.0931677018633541,-0.0745341614906832,-0.1006864988558353,-0.0594965675057208,-0.0931677018633541,-0.0745341614906832,-0.0931677018633541,-0.0745341614906832
2007/s/prst/2007/43/3:1,-0.2981132075471698,-0.2954177897574125,-0.2521739130434783,-0.2925465838509317,-0.2981132075471698,-0.2954177897574125,-0.2875,-0.29345238095238096
2004/s/2004/384/132:1,-0.27487922705314016,-0.129951690821256,-0.31043478260869567,-0.1321739130434782,-0.27487922705314016,-0.129951690821256,-0.31670929241261725,-0.1521739130434782
2005/s/2005/662/426:1,-0.2792869269949067,-0.1383701188455009,-0.21309872922776152,-0.17106549364613882,-0.2792869269949067,-0.1383701188455009,-0.1631878557874763,-0.17552182163187863
2014/s/2014/902/60:1,-0.2420289855072465,-0.20434782608695648,-0.2158385093167703,-0.1972049689440994,-0.2420289855072465,-0.20434782608695648,-0.20869565217391306,-0.19006211180124227
2004/s/2004/614/104:1,-0.2788915094339623,-0.26238207547169823,-0.23625000000000002,-0.28125,-0.2788915094339623,-0.26238207547169823,-0.24448529411764708,-0.28125
2005/s/2005/60/567:4,-0.358695652173913,-0.1630434782608696,-0.3152173913043479,-0.1630434782608696,-0.358695652173913,-0.1630434782608696,-0.3333333333333333,-0.16666666666666669
2014/s/2014/929/72:2,-0.1923076923076923,-0.0737179487179488,-0.14864864864864868,-0.070945945945946,-0.1923076923076923,-0.0737179487179488,-0.25,-0.0795454545454546
2005/s/2005/60/526:4,-0.1208791208791209,-0.1703296703296704,-0.1208791208791209,-0.1703296703296704,-0.1208791208791209,-0.1703296703296704,-0.09230769230769231,-0.18461538461538457
2012/s/2012/373/433:3,-0.15000000000000002,-0.2285714285714286,-0.1407563025210084,-0.226890756302521,-0.15000000000000002,-0.2285714285714286,-0.19401544401544402,-0.2586872586872587
2014/s/2014/929/100:2,-0.27222222222222225,-0.2666666666666666,-0.26666666666666666,-0.2333333333333333,-0.27222222222222225,-0.2666666666666666,-0.26078431372549027,-0.2666666666666666
2009/s/2009/193/92:3,-0.3273809523809524,0.023809523809523808,-0.28571428571428575,0.0654761904761905,-0.3273809523809524,0.023809523809523808,-0.45904761904761904,-0.10285714285714279
2009/s/res/1904_2009_/8:1,-0.277310924369748,-0.0915966386554622,-0.30047694753577114,-0.0977742448330683,-0.277310924369748,-0.0915966386554622,-0.3119429590017826,-0.11497326203208551
2000/s/2000/298/4:2,-0.19799139167862267,-0.1276901004304161,-0.2072829131652662,-0.12885154061624648,-0.18823529411764706,-0.1014705882352941,-0.2072829131652662,-0.12885154061624648
2004/s/2004/384/111:2,-0.31000000000000005,-0.26,-0.23292682926829272,-0.251219512195122,-0.31000000000000005,-0.26,-0.27093023255813964,-0.2534883720930233
2005/s/2005/60/30:6,-0.3737373737373738,-0.1481481481481481,-0.3790849673202615,-0.1481481481481481,-0.3737373737373738,-0.1481481481481481,-0.3841269841269842,-0.11957671957671961
2014/s/2014/919/41:1,-0.23509102322661646,-0.16823603264281228,-0.21043771043771048,-0.1488215488215488,-0.2292464878671775,-0.1507024265644955,-0.20119271814187067,-0.1512868801004394
2010/s/2010/497/85:2,-0.09067688378033209,-0.1021711366538953,-0.10637054354178838,-0.1206896551724138,-0.09067688378033209,-0.1021711366538953,-0.1355111917725348,-0.103145795523291
2012/s/2012/359/68:1,-0.31203931203931207,-0.3058968058968059,-0.327849588719154,-0.3296122209165687,-0.31203931203931207,-0.3058968058968059,-0.33525014376078205,-0.33007475560667054
2012/s/2012/373/483:1,-0.10474308300395263,-0.047430830039525695,-0.06126482213438744,-0.047430830039525695,-0.10474308300395263,-0.047430830039525695,-0.09090909090909094,-0.0454545454545455
2010/s/2010/497/96:2,-0.15970013630168106,-0.13516583371194918,-0.13287250384024588,-0.1615463389656939,-0.15668202764976968,-0.13456221198156687,-0.15558312655086848,-0.16203473945409438
2011/s/2011/463/389:1,-0.3173076923076923,-0.1225961538461538,-0.358974358974359,-0.1538461538461538,-0.3173076923076923,-0.1225961538461538,-0.2785145888594165,-0.1193633952254642
2005/s/prst/2005/30/5:1,-0.16933638443935922,-0.1578947368421052,-0.16933638443935922,-0.1578947368421052,-0.16933638443935922,-0.1578947368421052,-0.11368421052631572,-0.1578947368421052
2008/s/2008/800/33:1,-0.3294513457556937,-0.1674430641821946,-0.3206740442655937,-0.1682595573440644,-0.3294513457556937,-0.1674430641821946,-0.3206740442655937,-0.1682595573440644
2005/s/2005/61/197:1,-0.4156976744186047,-0.25,-0.3173076923076923,-0.2243589743589744,-0.4156976744186047,-0.25,-0.375,-0.225
2005/s/2005/673/67:7,-0.5111111111111112,-0.3888888888888889,-0.5019157088122606,-0.3544061302681993,-0.5111111111111112,-0.3888888888888889,-0.4299516908212561,-0.3888888888888889
2010/s/2010/569/66:3,-0.18452380952380942,-0.0535714285714286,-0.18452380952380942,-0.0535714285714286,-0.18452380952380942,-0.0535714285714286,-0.2761904761904761,-0.055238095238095204
2009/s/prst/2009/1/45:1,-0.40666666666666673,-0.12,-0.3807407407407408,-0.12,-0.40666666666666673,-0.12,-0.39,-0.12
2005/s/2005/682/97:2,-0.15000000000000002,-0.2357142857142857,-0.0625,-0.2232142857142857,-0.15000000000000002,-0.2357142857142857,-0.13157894736842107,-0.2330827067669173
2008/s/2008/324/72:4,0.012820512820512886,-0.10439560439560439,0.05128205128205132,-0.051282051282051294,0.012820512820512886,-0.10439560439560439,0.047704233750745395,-0.08169350029815149
2008/s/2008/379/243:5,-0.051282051282051266,-0.1752136752136752,-0.07211538461538458,-0.1682692307692307,-0.051282051282051266,-0.1752136752136752,-0.06882591093117407,-0.1781376518218623
2012/s/2012/249/25:1,-0.31000000000000005,-0.16,-0.29076923076923084,-0.1215384615384616,-0.31000000000000005,-0.16,-0.31000000000000005,-0.16
2014/s/2014/930/3:1,-0.2987012987012988,-0.25757575757575757,-0.32727272727272727,-0.2464646464646465,-0.2882483370288249,-0.2535107169253511,-0.2987012987012988,-0.3170995670995671
2005/s/2005/60/583:1,-0.3217391304347826,-0.0034782608695652015,-0.3043478260869566,0.0,-0.31340579710144933,-0.0018115942028986004,-0.2624798711755234,-0.006441223832528202
2009/s/2009/71/36:1,-0.18611111111111106,-0.225,-0.18611111111111106,-0.225,-0.18611111111111106,-0.225,-0.17877358490566037,-0.225
2000/s/2000/594/8:2,-0.2129032258064516,-0.1709677419354839,-0.2363636363636364,-0.17878787878787877,-0.2129032258064516,-0.1709677419354839,-0.24705882352941178,-0.1823529411764706
2005/s/2005/60/237:1,-0.125,-0.3214285714285715,-0.1435185185185186,-0.35185185185185186,-0.125,-0.3214285714285715,-0.16666666666666669,-0.375
2013/s/2013/722/45:1,-0.4100195609650077,-0.2371223647033254,-0.4153884215734785,-0.24517565561603172,-0.4100195609650077,-0.2371223647033254,-0.4192754919499106,-0.2461985688729875
2011/s/2013/467/114:2,-0.09126984126984128,-0.044973544973545,-0.188888888888889,-0.09259259259259259,-0.09126984126984128,-0.044973544973545,-0.09401709401709407,-0.1823361823361823
2014/s/prst/2014/3/1028:1,-0.34199134199134196,-0.1298701298701298,-0.2833403155983801,-0.1191174416980868,-0.34199134199134196,-0.1298701298701298,-0.3290964354794142,-0.1298701298701298
2005/s/2005/682/69:1,-0.07168458781362008,-0.074074074074074,-0.0888888888888889,-0.074074074074074,-0.07168458781362008,-0.074074074074074,-0.07168458781362008,-0.074074074074074
2005/s/2005/572/87:1,-0.20662768031189088,-0.2046783625730994,-0.13967611336032387,-0.213225371120108,-0.20662768031189088,-0.2046783625730994,-0.1291866028708134,-0.22488038277511962
2011/s/2011/463/167:1,-0.3068181818181818,-0.23579545454545459,-0.2296511627906977,-0.1882267441860466,-0.3068181818181818,-0.23579545454545459,-0.2386363636363637,-0.19034090909090912
2005/s/2005/677/6:1,-0.46739130434782605,-0.3144927536231884,-0.47148966500356376,-0.2822523164647185,-0.46739130434782605,-0.3144927536231884,-0.48405797101449277,-0.2978260869565217
2009/s/res/1887__2009_/38:1,-0.38970588235294124,-0.1215686274509804,-0.39583333333333337,-0.11666666666666671,-0.38970588235294124,-0.1215686274509804,-0.40051020408163274,-0.11836734693877561
2005/s/2005/572/81:4,-0.35555555555555557,-0.19722222222222222,-0.3202614379084968,-0.1928104575163399,-0.35555555555555557,-0.19722222222222222,-0.35555555555555557,-0.19722222222222222
2009/s/2009/389/20:1,-0.15724137931034482,-0.12,-0.1757142857142857,-0.12,-0.15724137931034482,-0.12,-0.1757142857142857,-0.0842857142857143
2005/s/2005/60/275:1,-0.09494773519163768,-0.11716027874564461,-0.10482615464452516,-0.1281785158277114,-0.09494773519163768,-0.11716027874564461,-0.11938382541720155,-0.11810012836970471
2014/s/2014/233/53:1,-0.2704918032786885,-0.1696942844483828,-0.29103974848416797,-0.1967213114754098,-0.2704918032786885,-0.1696942844483828,-0.2968075927523728,-0.1967213114754098
2011/s/2011/463/271:9,-0.11764705882352944,-0.1176470588235294,-0.11764705882352944,-0.1176470588235294,-0.11764705882352944,-0.1176470588235294,-0.08683473389355745,-0.1876750700280112
2014/s/2014/929/80:1,-0.1833333333333333,-0.11666666666666671,-0.19183673469387758,-0.1591836734693878,-0.1833333333333333,-0.11666666666666671,-0.19183673469387758,-0.1591836734693878
2005/s/2005/636/551:1,-0.19444444444444448,-0.1388888888888889,-0.17708333333333337,-0.1041666666666666,-0.19444444444444448,-0.1388888888888889,-0.177927927927928,-0.1126126126126126
2011/s/2011/463/427:2,-0.3638211382113822,-0.3401084010840109,-0.34649122807017557,-0.3099415204678363,-0.3690476190476192,-0.2936507936507937,-0.2906504065040651,-0.3157181571815719
2004/s/2004/614/17:2,-0.25120772946859904,-0.3478260869565217,-0.26321974148061106,-0.3478260869565217,-0.25120772946859904,-0.3478260869565217,-0.25120772946859904,-0.3478260869565217
2000/s/2000/1198/7:1,-0.2954292084726868,-0.3193979933110368,-0.31282051282051276,-0.3246153846153846,-0.2954292084726868,-0.3193979933110368,-0.358974358974359,-0.36538461538461536
2010/s/2010/497/135:1,-0.30222222222222217,-0.22444444444444453,-0.2983098591549296,-0.22366197183098602,-0.30222222222222217,-0.22444444444444453,-0.29014492753623183,-0.22202898550724642
2005/s/2005/66/27:3,-0.44212962962962965,-0.4560185185185185,-0.42962962962962964,-0.4518518518518519,-0.44212962962962965,-0.4560185185185185,-0.5005973715651135,-0.4540023894862605
2011/s/2011/463/221:2,-0.5169082125603865,-0.2342995169082126,-0.4595959595959596,-0.2777777777777778,-0.5169082125603865,-0.2342995169082126,-0.3968253968253969,-0.2777777777777778
2000/s/2000/1196/51:1,-0.2272727272727273,-0.15909090909090912,-0.25,-0.16666666666666669,-0.2272727272727273,-0.15909090909090912,-0.18181818181818182,-0.15909090909090912
2004/s/2004/642/23:1,-0.42165242165242167,-0.2264957264957265,-0.40885780885780887,-0.2638694638694639,-0.42165242165242167,-0.2264957264957265,-0.3710099424385139,-0.24123495552066979
2005/s/2005/662/143:2,-0.2141203703703703,-0.1539351851851851,-0.2413381123058542,-0.1851851851851851,-0.2141203703703703,-0.1539351851851851,-0.237037037037037,-0.1518518518518518
2014/s/2014/945/93:2,-0.21565217391304353,-0.1965217391304348,-0.21565217391304353,-0.1965217391304348,-0.21565217391304353,-0.1965217391304348,-0.24,-0.19999999999999998
2005/s/2005/60/733:1,-0.27564102564102566,-0.2532051282051283,-0.2870370370370371,-0.2916666666666667,-0.27564102564102566,-0.2532051282051283,-0.27298850574712646,-0.2916666666666667
2014/s/2014/41/68:4,-0.2072623419012648,-0.21501427988576088,-0.18604651162790703,-0.18604651162790697,-0.2072623419012648,-0.21501427988576088,-0.2181395348837209,-0.19255813953488368
2014/s/prst/2014/3/203:1,-0.14206268958543988,-0.0728008088978766,-0.0897529069767442,-0.1162790697674418,-0.14206268958543988,-0.0728008088978766,-0.10253699788583509,-0.1162790697674418
2010/s/2010/52/33:3,-0.20000000000000007,-0.0727272727272727,-0.18353344768439106,-0.06998284734133789,-0.20000000000000007,-0.0727272727272727,-0.20000000000000007,-0.09090909090909088
2013/s/2013/722/79:2,-0.2911534154535274,-0.04647256438969759,-0.2901155327342747,-0.05840821566110399,-0.28375286041189934,-0.044622425629290585,-0.319078947368421,-0.08991228070175439
2012/s/2012/244/26:1,-0.3685897435897436,-0.0681089743589744,-0.40878378378378377,-0.09375,-0.3685897435897436,-0.0681089743589744,-0.4107142857142858,-0.0461309523809524
2009/s/2009/124/64:1,-0.23627787307032594,-0.2122641509433963,-0.23627787307032594,-0.2122641509433963,-0.23627787307032594,-0.2122641509433963,-0.23627787307032594,-0.2122641509433963
2013/s/prst/2013/10/5:1,-0.2177140029688273,-0.025235032162295903,-0.2768895348837209,-0.015261627906976702,-0.2177140029688273,-0.025235032162295903,-0.2025839793281654,-0.0465116279069767
2001/s/res/1377_2001_/9:1,-0.36363636363636365,-0.35353535353535354,-0.31182795698924726,-0.4444444444444444,-0.36363636363636365,-0.35353535353535354,-0.32291666666666663,-0.4131944444444444
2005/s/2005/662/64:1,-0.1789215686274509,-0.2279411764705882,-0.07058823529411756,-0.2329411764705882,-0.1789215686274509,-0.2279411764705882,-0.19058823529411756,-0.2329411764705882
2014/s/2014/936/13:4,-0.10102564102564104,-0.17641025641025637,-0.08783415166393893,-0.17130387343153297,-0.10102564102564104,-0.17641025641025637,-0.130821559392988,-0.21559392987964418
2005/s/2005/604/5:1,-0.16474919466175802,-0.0952600092038656,-0.21482176360225153,-0.0938086303939962,-0.16474919466175802,-0.0952600092038656,-0.20383275261324052,-0.0993031358885017
2012/s/2012/16/108:1,-0.33544973544973544,-0.1936507936507937,-0.37637637637637633,-0.1951951951951952,-0.2984749455337691,-0.16339869281045752,-0.36182336182336183,-0.2222222222222222
2014/s/2014/740/56:3,-0.3211143695014663,-0.29325513196480935,-0.3664772727272727,-0.2982954545454545,-0.3211143695014663,-0.29325513196480935,-0.4824046920821114,-0.35777126099706735
2005/s/2005/60/463:2,-0.2528735632183908,-0.2706374085684431,-0.1799568965517241,-0.2640086206896552,-0.2528735632183908,-0.2706374085684431,-0.2068965517241379,-0.2758620689655173
2008/s/2008/250/33:2,-0.023809523809523836,-0.0535714285714286,-0.023809523809523836,-0.0952380952380952,-0.023809523809523836,-0.0535714285714286,0.0025062656641603454,-0.0952380952380952
2005/s/2005/60/614:6,-0.3875598086124402,-0.3875598086124402,-0.3787878787878788,-0.3787878787878788,-0.3875598086124402,-0.3875598086124402,-0.42780748663101603,-0.42780748663101603
2012/s/2012/24/38:3,-0.20161290322580638,-0.1300403225806451,-0.1553166069295101,-0.1242532855436081,-0.20161290322580638,-0.1300403225806451,-0.14126807563959948,-0.12680756395995552
2014/s/2014/41/117:2,-0.16666666666666663,-0.1904761904761904,-0.19298245614035092,-0.08521303258145362,-0.21212121212121215,-0.1904761904761904,-0.23809523809523814,-0.1428571428571428
2014/s/2014/935/33:4,-0.5675324675324676,-0.1818181818181818,-0.5094043887147335,-0.1818181818181818,-0.5606060606060606,-0.1818181818181818,-0.5568181818181818,-0.1818181818181818
